dataset,case,edits,words,wer,delta_edits_vs_baseline,rel_reduction_vs_baseline,wall_sec,whisper_total_ms
tiny_original_hard_manifest,probe3_wg-1.2_we0.2_wl1.2,11,300,0.03666666666666667,1,-0.1,104.69261741638184,101732.07999999999
tiny_original_hard_manifest,probe3_wg-0.8_we-0.2_wl0.3,11,300,0.03666666666666667,1,-0.1,104.69513154029846,101653.18
tiny_original_hard_manifest,probe3_wg-1.2_we-0.2_wl0.3,11,300,0.03666666666666667,1,-0.1,104.80339193344116,101639.71
tiny_original_hard_manifest,probe3_wg-1.5_we-0.2_wl0.8,11,300,0.03666666666666667,1,-0.1,104.8671772480011,101791.62000000001
tiny_original_hard_manifest,probe3_wg-0.5_we-0.8_wl0.3,11,300,0.03666666666666667,1,-0.1,104.89277672767639,101650.55999999998
tiny_original_hard_manifest,probe3_wg-1.5_we-0.8_wl0.3,11,300,0.03666666666666667,1,-0.1,104.98153305053711,101478.06999999999
tiny_original_hard_manifest,probe3_wg-1.2_we-0.8_wl1.2,11,300,0.03666666666666667,1,-0.1,105.33709192276001,102266.1
tiny_original_hard_manifest,probe3_wg-1.0_we0.2_wl1.2,11,300,0.03666666666666667,1,-0.1,105.87217450141907,102775.51
tiny_original_hard_manifest,probe3_wg-1.5_we-0.8_wl1.2,11,300,0.03666666666666667,1,-0.1,105.88011479377747,102679.64000000003
tiny_original_hard_manifest,probe3_wg-1.2_we0.0_wl0.8,11,300,0.03666666666666667,1,-0.1,106.65724873542786,103147.45
tiny_original_hard_manifest,probe3_wg-1.5_we0.0_wl1.2,11,300,0.03666666666666667,1,-0.1,107.15416979789734,104127.76
tiny_original_hard_manifest,probe3_wg-0.8_we-0.2_wl1.2,11,300,0.03666666666666667,1,-0.1,107.22807908058167,103114.39000000001
tiny_original_hard_manifest,probe3_wg-0.8_we-0.2_wl0.8,11,300,0.03666666666666667,1,-0.1,107.2589499950409,103974.91
tiny_original_hard_manifest,probe3_wg-1.5_we-0.5_wl0.8,11,300,0.03666666666666667,1,-0.1,108.61300373077393,105031.37
tiny_original_hard_manifest,probe3_wg-1.0_we-0.5_wl0.3,11,300,0.03666666666666667,1,-0.1,109.66258645057678,106844.27
